input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_subject_org_,tls_expired,tls_self_signed
upgr-mmxv-p.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxv-p.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxv-p.cdn.bitdefender.net,443,https://upgr-mmxv-p.cdn.bitdefender.net:443,https,ECAcc (frc/4CB2),text/html,GET,93.184.221.133,Azure CDN,12,,Edgecast Inc.,,
upgr-mmxv.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxv.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxv.cdn.bitdefender.net,443,https://upgr-mmxv.cdn.bitdefender.net:443,https,ECAcc (frc/4CC5),text/html,GET,93.184.221.133,Azure CDN,12,,Edgecast Inc.,,
upgr-mmxvi-p.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxvi-p.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxvi-p.cdn.bitdefender.net,443,https://upgr-mmxvi-p.cdn.bitdefender.net:443,https,ECAcc (frc/4CF7),text/html,GET,93.184.221.133,Azure CDN,12,,Edgecast Inc.,,
upgr-mmxvi.cdn.bitdefender.net,404 - Not Found,,345,upgr-mmxvi.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxvi.cdn.bitdefender.net,443,https://upgr-mmxvi.cdn.bitdefender.net:443,https,ECAcc (frc/4CE5),text/html,GET,93.184.221.133,Azure CDN,12,,Edgecast Inc.,,
upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxviii-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,153,upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxviii-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,8,,Bitdefender SRL,,
upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxi-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxi-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxi-padv.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net,403 Forbidden,,555,upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxii-cl-ts-p.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,14,,Bitdefender SRL,,
upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net,403 Forbidden,,153,upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-07T00:00:00Z,"CN=*.2d8cd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d8cd.cdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net,443,https://upgr-mmxxii-cl-ts.2d8cd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.34.102,Nginx,8,,Bitdefender SRL,,
upgr-rp-vtr-p.cdn.bitdefender.net,404 - Not Found,,345,upgr-rp-vtr-p.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-rp-vtr-p.cdn.bitdefender.net,443,https://upgr-rp-vtr-p.cdn.bitdefender.net:443,https,ECAcc (frc/4CF8),text/html,GET,93.184.221.133,Azure CDN,12,,Edgecast Inc.,,
upgr-rp-vtr.cdn.bitdefender.net,404 - Not Found,,345,upgr-rp-vtr.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgr-rp-vtr.cdn.bitdefender.net,443,https://upgr-rp-vtr.cdn.bitdefender.net:443,https,ECAcc (frc/4D07),text/html,GET,93.184.221.133,Azure CDN,12,,Edgecast Inc.,,
upgrade-please-change-me.cdn.bitdefender.net,404 - Not Found,,345,upgrade-please-change-me.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgrade-please-change-me.cdn.bitdefender.net,443,https://upgrade-please-change-me.cdn.bitdefender.net:443,https,ECAcc (frc/4CB7),text/html,GET,93.184.221.133,Azure CDN,12,,Edgecast Inc.,,
upgrade.bitdefender.com,403 Forbidden,,555,upgrade.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upgrade.bitdefender.com,443,https://upgrade.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,Cloudflare,14,True,Bitdefender SRL,,
upload.bitdefender.net,Bitdefender,,652,upload.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,upload.bitdefender.net,443,https://upload.bitdefender.net:443,https,cloudflare,text/html,GET,104.17.107.108,Google Cloud CDN,1,True,Bitdefender SRL,,
us-lurker-input.gcp.gravityzone.bitdefender.com,,,,us-lurker-input.gcp.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,us-lurker-input.gcp.gravityzone.bitdefender.com,443,https://us-lurker-input.gcp.gravityzone.bitdefender.com:443,https,,,GET,35.212.22.229,HTTP/3,1,True,Bitdefender SRL,,
us-pluto-coll-pg.gravityzone.bitdefender.com,,,24,us-pluto-coll-pg.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T04:36:30Z,CN=us-pluto-coll-pg.gravityzone.bitdefender.com,us-pluto-coll-pg.gravityzone.bitdefender.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,us-pluto-coll-pg.gravityzone.bitdefender.com,443,https://us-pluto-coll-pg.gravityzone.bitdefender.com:443,https,Google Frontend,application/json,GET,142.250.181.243,Google Cloud Trace,1,,,,
us-tc.gcp.gravityzone.bitdefender.com,Bitdefender GravityZone Control Center,,16890,us-tc.gcp.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,us-tc.gcp.gravityzone.bitdefender.com,443,https://us-tc.gcp.gravityzone.bitdefender.com:443,https,nginx,text/html,GET,35.212.69.139,Nginx,203,True,Bitdefender SRL,,
us-tc.gravityzone.bitdefender.com,Bitdefender GravityZone Control Center,,16890,us-tc.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,us-tc.gravityzone.bitdefender.com,443,https://us-tc.gravityzone.bitdefender.com:443,https,nginx,text/html,GET,35.212.69.139,Nginx,203,True,Bitdefender SRL,,
videotron-central.bitdefender.net,Vidéotron,,1552,videotron-central.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T07:46:24Z,CN=videotron-central.monportaildesecurite.com,videotron-central.monportaildesecurite.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,videotron-central.bitdefender.net,443,https://videotron-central.bitdefender.net:443,https,nimbus,text/html,GET,34.96.66.233,HTTP/3,32,True,,,
view-download.bitdefender.com,Error,,410,,,,,,,,,,,,,80,http://view-download.bitdefender.com:80,http,nginx,text/html,GET,195.189.155.150,Nginx,20,,,,
whitelist.bitdefender.com,,,9,whitelist.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-17T00:00:00Z,CN=whitelist.bitdefender.com,whitelist.bitdefender.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,whitelist.bitdefender.com,443,https://whitelist.bitdefender.com:443,https,nginx,text/plain,GET,195.189.155.162,Nginx,1,,,,
www.bitdefender.com,Bitdefender - Global Leader in Cybersecurity Software,,132470,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://www.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,Java,3272,True,Bitdefender SRL,,
www.central.bitdefender.com,Bitdefender Central,,3374,central.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-09-28T00:00:00Z,CN=central.bitdefender.com,central.bitdefender.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,central.bitdefender.com,443,https://www.central.bitdefender.com:443,https,cloudflare,text/html,GET,104.17.51.22,PayPal,26,True,,,
www.frams.bitdefender.com,404,,74910,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,80,http://www.frams.bitdefender.com:80,http,cloudflare,text/html,GET,104.18.169.222,Java,2322,True,Bitdefender SRL,,
www.gravityzone.bitdefender.com,Bitdefender GravityZone Control Center,,16890,www.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.gravityzone.bitdefender.com,443,https://www.gravityzone.bitdefender.com:443,https,nginx,text/html,GET,35.207.101.25,Nginx,203,True,Bitdefender SRL,,
www.push.bitdefender.net,,,36,www.push.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-18T00:00:00Z,CN=push.bitdefender.net,push.bitdefender.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,www.push.bitdefender.net,443,https://www.push.bitdefender.net:443,https,envoy,application/json,GET,81.161.59.96,Envoy,1,,,,
